CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Churn,Churn_Probability,Retention_Action
12808.0,4,3,394.45,0,Active Low-Value,0,1.5771995466226665e-83,Monitor
12809.0,201,2,979.03,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
12810.0,170,2,534.99,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12811.0,14,2,435.05,0,Active Low-Value,0,7.589659371812778e-74,Monitor
12813.0,137,3,1621.8,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
12817.0,35,2,444.94,0,Active Low-Value,0,1.2117066487517356e-53,Monitor
12819.0,94,1,540.52,2,At-Risk High-Value,1,0.9998757713919959,Targeted Win-Back Campaign
12820.0,33,7,1747.18,3,Inactive / Churned,0,6.53899895529727e-56,No Action / Low-Cost Re-engagement
12821.0,247,1,128.07999999999998,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12823.0,30,13,4742.0,1,High-Value Loyal,0,3.041599000067408e-59,Monitor
12825.0,157,2,518.63,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12826.0,1,6,1481.03,1,High-Value Loyal,0,1.2538639451472597e-86,Monitor
12829.0,186,1,92.30000000000001,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12831.0,99,2,236.06,2,At-Risk High-Value,1,0.9999999978152814,Targeted Win-Back Campaign
12835.0,63,41,6043.31,1,High-Value Loyal,0,2.8009662164203755e-29,Monitor
12836.0,25,11,3972.76,1,High-Value Loyal,0,6.548056553682157e-64,Monitor
12837.0,205,1,554.31,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12838.0,9,9,2715.35,1,High-Value Loyal,0,3.783333206130482e-79,Monitor
12839.0,3,13,4480.31,1,High-Value Loyal,0,3.261749880623107e-85,Monitor
12840.0,73,3,1315.2,3,Inactive / Churned,0,3.621118427013297e-17,No Action / Low-Cost Re-engagement
12841.0,5,17,3518.33,1,High-Value Loyal,0,1.6208482703265445e-83,Monitor
12842.0,40,2,799.0,0,Active Low-Value,0,7.680682687562732e-49,Monitor
12843.0,18,22,4881.65,1,High-Value Loyal,0,2.3519294881392192e-71,Monitor
12844.0,78,2,322.64,2,At-Risk High-Value,0,2.8520611999977513e-12,Monitor
12846.0,318,1,15.58,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12847.0,23,1,765.36,0,Active Low-Value,0,3.92348933603884e-65,Monitor
12848.0,311,1,208.0,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12849.0,17,4,2039.67,3,Inactive / Churned,0,4.012516509046689e-71,No Action / Low-Cost Re-engagement
12850.0,81,1,330.0,2,At-Risk High-Value,0,2.5340050141474095e-09,Monitor
12851.0,113,1,148.95,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12853.0,63,5,1950.4,3,Inactive / Churned,0,6.280312275907084e-27,No Action / Low-Cost Re-engagement
12854.0,197,4,1669.52,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
12855.0,8,4,612.84,0,Active Low-Value,0,9.514681359675553e-80,Monitor
12857.0,72,4,2581.6,3,Inactive / Churned,0,3.194110249069566e-18,No Action / Low-Cost Re-engagement
12858.0,19,1,177.92,0,Active Low-Value,0,5.744203958612213e-69,Monitor
12859.0,94,1,575.1,2,At-Risk High-Value,1,0.9998755384035156,Targeted Win-Back Campaign
12860.0,329,1,55.47,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12861.0,255,1,68.25,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12862.0,61,2,1008.3199999999999,3,Inactive / Churned,0,1.2130575079352733e-28,No Action / Low-Cost Re-engagement
12863.0,15,5,2271.35,1,High-Value Loyal,0,4.0851628750963836e-73,Monitor
12864.0,144,1,152.45,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12865.0,14,2,1755.24,0,Active Low-Value,0,7.065635905750055e-74,Monitor
12866.0,110,2,593.23,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12867.0,33,6,3876.47,3,Inactive / Churned,0,6.730054180167614e-56,No Action / Low-Cost Re-engagement
12868.0,9,3,640.0,0,Active Low-Value,0,1.005640576759968e-78,Monitor
12869.0,317,1,337.66999999999996,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12870.0,11,3,1676.95,0,Active Low-Value,0,7.983107557657762e-77,Monitor
12871.0,75,1,363.38,2,At-Risk High-Value,0,4.271885331110681e-15,Monitor
12872.0,1,11,3085.52,1,High-Value Loyal,0,5.589651709856233e-87,Monitor
12873.0,33,2,1653.3,3,Inactive / Churned,0,1.3515257278505554e-55,No Action / Low-Cost Re-engagement
12874.0,21,2,873.42,0,Active Low-Value,0,4.0213738647404885e-67,Monitor
12875.0,107,3,1013.76,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
12876.0,30,2,1698.77,3,Inactive / Churned,0,1.7520763605549878e-58,No Action / Low-Cost Re-engagement
12877.0,37,8,1419.4,3,Inactive / Churned,0,4.063246149739086e-52,No Action / Low-Cost Re-engagement
12880.0,17,2,640.13,0,Active Low-Value,0,5.775596039755654e-71,Monitor
12887.0,19,1,222.4,0,Active Low-Value,0,5.730374466856926e-69,Monitor
12889.0,17,4,385.46000000000004,0,Active Low-Value,0,4.3888335923522e-71,Monitor
12890.0,23,1,336.8,0,Active Low-Value,0,4.0156768103888694e-65,Monitor
12891.0,94,8,509.5,3,Inactive / Churned,1,0.9996597934143719,No Action / Low-Cost Re-engagement
12892.0,32,1,263.38,0,Active Low-Value,0,1.836919514716118e-56,Monitor
12894.0,211,1,157.35,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12897.0,17,2,297.75,0,Active Low-Value,0,5.8837581965874984e-71,Monitor
12898.0,99,2,310.96000000000004,2,At-Risk High-Value,1,0.9999999978063956,Targeted Win-Back Campaign
12899.0,49,1,366.4,0,Active Low-Value,0,4.138141237305381e-40,Monitor
12900.0,58,1,340.33,2,At-Risk High-Value,0,1.8880882497937378e-31,Monitor
12903.0,64,1,833.53,0,Active Low-Value,0,1.0884712701786567e-25,Monitor
12905.0,212,2,1018.42,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
12907.0,31,2,508.91,0,Active Low-Value,0,1.712473086771462e-57,Monitor
12908.0,16,3,1026.0,0,Active Low-Value,0,5.343520707967592e-72,Monitor
12909.0,60,3,924.52,3,Inactive / Churned,0,1.1512400458738423e-29,No Action / Low-Cost Re-engagement
12910.0,15,5,2721.48,1,High-Value Loyal,0,3.986717335193864e-73,Monitor
12911.0,187,1,1680.47,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
12913.0,4,9,4217.2300000000005,1,High-Value Loyal,0,5.397494483759519e-84,Monitor
12914.0,36,1,223.98,0,Active Low-Value,0,1.2980326075126228e-52,Monitor
12915.0,8,3,811.1,0,Active Low-Value,0,1.0872986711373738e-79,Monitor
12916.0,78,3,1647.87,3,Inactive / Churned,0,2.297991830726493e-12,No Action / Low-Cost Re-engagement
12917.0,36,5,3765.2,3,Inactive / Churned,0,6.018096957637747e-53,No Action / Low-Cost Re-engagement
12918.0,262,1,10953.5,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
12920.0,207,3,323.86,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12921.0,2,39,19333.95,1,High-Value Loyal,0,3.746801201925756e-88,Monitor
12923.0,26,2,612.9,0,Active Low-Value,0,2.635366924795663e-62,Monitor
12924.0,29,8,1535.7,3,Inactive / Churned,0,8.120814887364582e-60,No Action / Low-Cost Re-engagement
12925.0,228,1,35.28,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12926.0,47,4,1548.46,3,Inactive / Churned,0,2.9990864081042687e-42,No Action / Low-Cost Re-engagement
12927.0,30,1,197.31,0,Active Low-Value,0,2.1953866097842887e-58,Monitor
12928.0,14,7,2242.19,1,High-Value Loyal,0,3.3464719999880185e-74,Monitor
12931.0,16,42,50291.38,1,High-Value Loyal,0,1.3370437877160678e-75,Monitor
12932.0,175,8,1698.56,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
12933.0,16,5,1079.5,3,Inactive / Churned,0,3.9932540102926824e-72,No Action / Low-Cost Re-engagement
12934.0,372,1,181.65,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12935.0,11,8,2083.16,1,High-Value Loyal,0,3.797590739944956e-77,Monitor
12937.0,99,5,1593.34,3,Inactive / Churned,1,0.9999999963758881,No Action / Low-Cost Re-engagement
12939.0,15,12,13683.0,1,High-Value Loyal,0,8.022100707151212e-74,Monitor
12941.0,360,1,377.49,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12942.0,1,1,258.75,0,Active Low-Value,0,2.754994046312872e-86,Monitor
12943.0,194,2,496.5,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12945.0,292,1,437.16,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12946.0,72,1,324.45,2,At-Risk High-Value,0,5.5633281347311145e-18,Monitor
12947.0,9,1,304.04,0,Active Low-Value,0,1.3664417460380487e-78,Monitor
12948.0,366,2,252.48000000000002,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12949.0,18,14,11359.48,1,High-Value Loyal,0,5.247258985689827e-71,Monitor
12951.0,22,9,2149.65,1,High-Value Loyal,0,1.2533145914130736e-66,Monitor
12953.0,158,1,498.96000000000004,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12954.0,274,1,162.45,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12956.0,320,3,413.82,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12957.0,177,5,4689.43,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
12958.0,36,2,539.49,0,Active Low-Value,0,1.1046870862083471e-52,Monitor
12959.0,120,1,150.95,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12960.0,49,4,1322.07,3,Inactive / Churned,0,2.549477720988276e-40,No Action / Low-Cost Re-engagement
12961.0,15,1,211.99,0,Active Low-Value,0,8.131296930873992e-73,Monitor
12963.0,1,5,1744.96,1,High-Value Loyal,0,1.4277739757195216e-86,Monitor
12964.0,73,1,132.24,2,At-Risk High-Value,0,5.1514019369315383e-17,Monitor
12967.0,7,2,2646.02,0,Active Low-Value,0,1.2408439901416137e-80,Monitor
12969.0,238,1,122.45,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12970.0,16,6,1072.73,3,Inactive / Churned,0,3.458323044896318e-72,No Action / Low-Cost Re-engagement
12971.0,2,33,4782.88,1,High-Value Loyal,0,1.9581606064245255e-87,Monitor
12972.0,49,4,1161.2,3,Inactive / Churned,0,2.5718008786415718e-40,No Action / Low-Cost Re-engagement
12973.0,49,1,385.55,0,Active Low-Value,0,4.1338490005873606e-40,Monitor
12974.0,201,1,264.15,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12975.0,72,6,2100.09,3,Inactive / Churned,0,2.457202496297932e-18,No Action / Low-Cost Re-engagement
12976.0,14,7,2417.7799999999997,1,High-Value Loyal,0,3.3147794457492533e-74,Monitor
12977.0,137,3,478.39,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12978.0,21,5,2502.82,3,Inactive / Churned,0,2.3887128410080474e-67,No Action / Low-Cost Re-engagement
12979.0,365,1,517.7,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12980.0,22,12,8870.880000000001,1,High-Value Loyal,0,5.64952565977536e-67,Monitor
12982.0,30,7,2354.27,3,Inactive / Churned,0,8.222844948973183e-59,No Action / Low-Cost Re-engagement
12983.0,234,1,490.08000000000004,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12986.0,64,10,2729.84,3,Inactive / Churned,0,2.682874727379131e-26,No Action / Low-Cost Re-engagement
12987.0,56,3,753.51,3,Inactive / Churned,0,1.647868189710284e-33,No Action / Low-Cost Re-engagement
12989.0,60,18,6627.64,1,High-Value Loyal,0,9.71920480991571e-31,Monitor
12990.0,53,4,546.0,3,Inactive / Churned,0,1.8749272639774302e-36,No Action / Low-Cost Re-engagement
12991.0,25,1,261.06,0,Active Low-Value,0,3.38590997242145e-63,Monitor
12992.0,361,1,93.35000000000001,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
12993.0,81,4,844.87,3,Inactive / Churned,0,1.5989236636563658e-09,No Action / Low-Cost Re-engagement
12996.0,11,1,355.5,0,Active Low-Value,0,1.1442319991452941e-76,Monitor
12997.0,30,4,884.02,3,Inactive / Churned,0,1.3724197827966868e-58,No Action / Low-Cost Re-engagement
12998.0,128,3,920.08,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13000.0,361,1,497.65000000000003,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13001.0,40,20,14353.28,1,High-Value Loyal,0,2.7493077050227587e-50,Monitor
13002.0,52,2,293.18,0,Active Low-Value,0,2.7676361134334244e-37,Monitor
13004.0,22,18,5994.94,1,High-Value Loyal,0,2.7795452310547835e-67,Monitor
13005.0,67,2,485.98,2,At-Risk High-Value,0,7.388853930884483e-23,Monitor
13007.0,215,1,175.25,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13008.0,33,2,382.66,0,Active Low-Value,0,1.4478686854642053e-55,Monitor
13009.0,308,1,234.0,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13010.0,10,2,330.12,0,Active Low-Value,0,1.082489409917301e-77,Monitor
13011.0,8,1,50.550000000000004,0,Active Low-Value,0,1.5117849985808098e-79,Monitor
13012.0,65,3,1310.99,3,Inactive / Churned,0,7.284595521553015e-25,No Action / Low-Cost Re-engagement
13013.0,7,18,7814.83,1,High-Value Loyal,0,9.335475573800953e-82,Monitor
13014.0,68,1,1914.8,3,Inactive / Churned,0,7.238309879493403e-22,No Action / Low-Cost Re-engagement
13015.0,74,6,3240.14,3,Inactive / Churned,0,1.9397405890382727e-16,No Action / Low-Cost Re-engagement
13018.0,49,7,2485.46,3,Inactive / Churned,0,1.5531320663353794e-40,No Action / Low-Cost Re-engagement
13019.0,15,6,1229.95,3,Inactive / Churned,0,3.74195273020087e-73,No Action / Low-Cost Re-engagement
13020.0,198,2,618.96,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13021.0,10,8,2270.86,1,High-Value Loyal,0,4.102263406671942e-78,Monitor
13022.0,65,1,50.3,2,At-Risk High-Value,0,1.0406808132342718e-24,Monitor
13023.0,164,1,651.13,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13024.0,106,2,555.87,2,At-Risk High-Value,1,0.9999999999999996,Targeted Win-Back Campaign
13025.0,367,1,323.39,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13026.0,124,4,757.72,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13027.0,21,13,10423.2,1,High-Value Loyal,0,4.906705070771895e-68,Monitor
13029.0,10,2,679.8,0,Active Low-Value,0,1.0621695387808805e-77,Monitor
13030.0,4,1,427.74,0,Active Low-Value,0,2.100605883760596e-83,Monitor
13031.0,43,5,3419.27,3,Inactive / Churned,0,3.327132221622122e-46,No Action / Low-Cost Re-engagement
13032.0,28,7,1833.37,3,Inactive / Churned,0,1.007273786639008e-60,No Action / Low-Cost Re-engagement
13033.0,65,1,30.0,2,At-Risk High-Value,0,1.0418262929393112e-24,Monitor
13034.0,5,2,279.91,0,Active Low-Value,0,1.679848559956818e-82,Monitor
13035.0,67,1,442.32,2,At-Risk High-Value,0,8.555104971766049e-23,Monitor
13036.0,320,1,307.1,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13037.0,35,9,3033.88,1,High-Value Loyal,0,3.838142569473869e-54,Monitor
13039.0,220,4,1010.73,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13041.0,86,4,799.13,3,Inactive / Churned,0,0.0001035605830410277,No Action / Low-Cost Re-engagement
13042.0,234,3,1556.54,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13044.0,128,10,4293.43,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13045.0,37,2,503.64,0,Active Low-Value,0,1.0142617855033795e-51,Monitor
13046.0,92,1,319.94,2,At-Risk High-Value,1,0.9897961511473078,Targeted Win-Back Campaign
13047.0,9,17,5557.62,1,High-Value Loyal,0,1.0233290477885046e-79,Monitor
13048.0,72,5,2248.3,3,Inactive / Churned,0,2.815616469186768e-18,No Action / Low-Cost Re-engagement
13049.0,25,2,751.5600000000001,0,Active Low-Value,0,2.854372470170285e-63,Monitor
13050.0,2,19,6507.67,1,High-Value Loyal,0,1.3425945206803768e-86,Monitor
13051.0,214,2,155.8,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13052.0,56,6,2820.38,3,Inactive / Churned,0,9.559077616974314e-34,No Action / Low-Cost Re-engagement
13053.0,257,1,127.65,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13055.0,65,1,1106.7,3,Inactive / Churned,0,9.827767789861264e-25,No Action / Low-Cost Re-engagement
13056.0,187,1,209.48,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13057.0,166,3,722.09,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13059.0,49,9,2119.77,3,Inactive / Churned,0,1.18733583835582e-40,No Action / Low-Cost Re-engagement
13063.0,116,1,188.4,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13064.0,186,2,561.25,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13065.0,9,5,1055.05,0,Active Low-Value,0,7.369415621284854e-79,Monitor
13067.0,45,2,393.05,0,Active Low-Value,0,5.073284273179099e-44,Monitor
13069.0,5,16,5247.01,1,High-Value Loyal,0,1.70481838295204e-83,Monitor
13070.0,95,3,522.9,3,Inactive / Churned,1,0.9999819271181005,No Action / Low-Cost Re-engagement
13071.0,248,1,129.22,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13073.0,47,2,418.08,0,Active Low-Value,0,4.254359664660421e-42,Monitor
13074.0,147,4,1378.74,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13076.0,93,1,135.4,2,At-Risk High-Value,1,0.9988874371298753,Targeted Win-Back Campaign
13077.0,2,8,2335.4,1,High-Value Loyal,0,8.221824592043695e-86,Monitor
13078.0,2,32,16904.510000000002,1,High-Value Loyal,0,1.1726898417664768e-87,Monitor
13079.0,53,1,199.08,2,At-Risk High-Value,0,2.9444990310146232e-36,Monitor
13080.0,37,3,222.65,0,Active Low-Value,0,8.915434778475332e-52,Monitor
13081.0,7,19,30867.77,1,High-Value Loyal,0,2.3171733477605828e-82,Monitor
13082.0,60,12,3722.12,1,High-Value Loyal,0,2.7023226843709218e-30,Monitor
13083.0,61,1,91.67999999999999,2,At-Risk High-Value,0,1.4725683888620089e-28,Monitor
13084.0,127,1,122.39999999999999,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13085.0,315,6,2017.2,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13086.0,18,1,439.33000000000004,0,Active Low-Value,0,6.180312715109801e-70,Monitor
13087.0,362,1,313.64,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13088.0,53,1,236.11,2,At-Risk High-Value,0,2.9385961455898985e-36,Monitor
13089.0,4,109,57912.03,1,High-Value Loyal,0,1.6084194934733412e-91,Monitor
13090.0,1,13,5192.27,1,High-Value Loyal,0,3.7373209091857016e-87,Monitor
13091.0,365,2,1976.0,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13092.0,50,7,1662.45,3,Inactive / Churned,0,1.4881448188354202e-39,No Action / Low-Cost Re-engagement
13093.0,9,48,47111.18,1,High-Value Loyal,0,1.2325340023685722e-82,Monitor
13094.0,4,2,505.8,0,Active Low-Value,0,1.810867617691158e-83,Monitor
13096.0,30,1,419.70000000000005,0,Active Low-Value,0,2.1690871517958552e-58,Monitor
13097.0,24,18,7378.8,1,High-Value Loyal,0,2.1654009183841193e-65,Monitor
13101.0,134,3,594.21,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13102.0,1,14,5272.83,1,High-Value Loyal,0,3.2213927542077984e-87,Monitor
13103.0,73,2,465.70000000000005,2,At-Risk High-Value,0,4.37982394444501e-17,Monitor
13104.0,51,3,610.62,3,Inactive / Churned,0,2.5701010221241146e-38,No Action / Low-Cost Re-engagement
13105.0,72,1,72.0,2,At-Risk High-Value,0,5.639961709749521e-18,Monitor
13106.0,49,1,526.96,0,Active Low-Value,0,4.102291206293211e-40,Monitor
13107.0,49,5,3721.45,3,Inactive / Churned,0,1.938029792021506e-40,No Action / Low-Cost Re-engagement
13108.0,8,2,748.46,0,Active Low-Value,0,1.2602126022938867e-79,Monitor
13109.0,187,1,347.49,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13110.0,73,5,1468.8000000000002,3,Inactive / Churned,0,2.691449821878553e-17,No Action / Low-Cost Re-engagement
13111.0,354,1,321.88000000000005,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13112.0,177,1,20.6,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13113.0,2,14,6379.7699999999995,1,High-Value Loyal,0,2.780088298718952e-86,Monitor
13114.0,366,1,234.38,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13115.0,15,6,3199.92,1,High-Value Loyal,0,3.3630592401211444e-73,Monitor
13117.0,1,12,1658.8999999999999,1,High-Value Loyal,0,5.2280523287838665e-87,Monitor
13118.0,12,4,1217.6,0,Active Low-Value,0,6.492758393311967e-76,Monitor
13119.0,304,1,134.9,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13123.0,108,2,506.75,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13124.0,21,1,916.12,0,Active Low-Value,0,4.6343646905381013e-67,Monitor
13125.0,159,1,158.57,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13126.0,2,7,1898.6100000000001,1,High-Value Loyal,0,9.724536038913354e-86,Monitor
13128.0,267,1,263.5,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13129.0,88,2,233.25,2,At-Risk High-Value,0,0.011824080740145203,Monitor
13131.0,54,4,2240.47,3,Inactive / Churned,0,1.567370463412722e-35,No Action / Low-Cost Re-engagement
13133.0,95,1,90.65,2,At-Risk High-Value,1,0.9999867683206257,Targeted Win-Back Campaign
13134.0,38,2,681.65,0,Active Low-Value,0,9.205080593467782e-51,Monitor
13135.0,127,1,275.45,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13136.0,11,8,3666.9500000000003,1,High-Value Loyal,0,3.485244347055375e-77,Monitor
13137.0,22,8,4062.29,1,High-Value Loyal,0,1.3051676628437472e-66,Monitor
13138.0,8,2,504.85,0,Active Low-Value,0,1.276959860112308e-79,Monitor
13139.0,73,1,3138.04,3,Inactive / Churned,0,4.377066216381588e-17,No Action / Low-Cost Re-engagement
13140.0,2,3,791.96,0,Active Low-Value,0,1.8382181304898905e-85,Monitor
13141.0,21,12,5279.83,1,High-Value Loyal,0,7.48964576394438e-68,Monitor
13143.0,220,1,405.1,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13144.0,67,1,24.4,2,At-Risk High-Value,0,8.751070922406262e-23,Monitor
13145.0,8,4,805.0,0,Active Low-Value,0,9.4161140641499e-80,Monitor
13148.0,25,14,4914.6900000000005,1,High-Value Loyal,0,4.037213419130936e-64,Monitor
13150.0,120,3,449.96999999999997,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13151.0,261,2,1322.8700000000001,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13152.0,53,7,2146.38,3,Inactive / Churned,0,1.1154674736882117e-36,No Action / Low-Cost Re-engagement
